
id,name,nomen,sex,parent
1850,SULP1850 Ser. Sulpicius (60) C. f. Ani. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1662
1850,SULP1850 Ser. Sulpicius (60) C. f. Ani. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4023
1851,CLAU1851 M. Claudius (227) M. f. Arn. Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1784
1865,AEMI1865 Mam. Aemilius (80) Mam. f. Lepidus Livianus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1651
1865,AEMI1865 Mam. Aemilius (80) Mam. f. Lepidus Livianus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4293
1866,AURE1866 C. Aurelius (96) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3990
1866,AURE1866 C. Aurelius (96) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3991
1871,CORN1871 L. Cornelius (106) L. f. L. n. Cinna,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1620
1873,OCTA1873 Cn. Octavius (20) Cn. f. Cn. n.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1617
1875,CAEC1875 Q. Caecilius (85) L.? f. Metellus Celer,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1665
1876,SCRI1876 C. Scribonius (10) C. f. Curio 'Burbuleius',Scribonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1657
1882,CORN1882 L. Cornelius (338) L. f. L. n. Scipio Asiaticus (Asiagenus),Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4866
1883,CORN1883 P. Cornelius (203) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1362
1883,CORN1883 P. Cornelius (203) Lentulus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1631
1888,VALE1888 M'.? Valerius (248) Messalla,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1460
1889,CAEC1889 Q. Caecilius (98) Q. f. L. n. Metellus Pius,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1693
1896,CALP1896 L. Calpurnius (98) Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1713
1898,MEMM1898 L. Memmius (14) L. f. Gal.,Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1714
1902,HORT1902 Q. Hortensius (13) L. f. Hortalus,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1670
1902,HORT1902 Q. Hortensius (13) L. f. Hortalus,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1716
1902,HORT1902 Q. Hortensius (13) L. f. Hortalus,Hortensius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3960
1903,LICI1903 L. Licinius (104) L. f. L. n. Lucullus Ponticus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1759
1903,LICI1903 L. Licinius (104) L. f. L. n. Lucullus Ponticus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3947
1912,RABI1912 C. Rabirius (5) C. f. Gal.,Rabirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4412
1930,LICI1930 L. Licinius (122) L. f. Murena,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1788
1933,GRAT1933 M. Gratidius (1) Cor.,Gratidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1786
1933,GRAT1933 M. Gratidius (1) Cor.,Gratidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4820
1934,MINU1934 L. Minucius (37) L. f. Vel. Basilus,Minucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2466
1939,MAGI1939 P. Magius (10),Magius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4439
1940,MARI1940 M. Marius (42) Cor. Gratidianus,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1786
1940,MARI1940 M. Marius (42) Cor. Gratidianus,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4820
1946,FLAV1946 C. Flavius (88) Fimbria,Flavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1743
1947,MARC1947 C. Marcius (43) Censorinus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4887
1949,LUTA1949 Q. Lutatius (8) Q. f. Q. n. Catulus,Lutatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1731
1949,LUTA1949 Q. Lutatius (8) Q. f. Q. n. Catulus,Lutatius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4156
1957,IULI1957 C. Iulius (131) C. f. C. n. Fab. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1799
1957,IULI1957 C. Iulius (131) C. f. C. n. Fab. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4258
1965,FONT1965 M. Fonteius (12) Pap.,Fonteius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1884
1967,VERR1967 C. Verres (1) Rom.,Verres,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3842
1969,ANTO1969 C. Antonius (19) M. f. M. n. Hybrida,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1705
1974,PUPI1974 M. Pupius (10) M. f. Piso Frugi Calpurnianus,Pupius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1713
1976,POMP1976 Cn. Pompeius (31) Cn. f. Sex. n. Clu. Magnus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1767
1976,POMP1976 Cn. Pompeius (31) Cn. f. Sex. n. Clu. Magnus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4207
1979,CORN1979 Cn. Cornelius (134) P. f. L. n. Pal. Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3383
1981,LICI1981 M. Licinius (68) P. f. M. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1780
1981,LICI1981 M. Licinius (68) P. f. M. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3999
1982,TERE1982 M. Terentius (Licinius 109) M. f. Varro Lucullus,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1759
1982,TERE1982 M. Terentius (Licinius 109) M. f. Varro Lucullus,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3947
1983,MARI1983 C. Marius (15) C. f. C. n.,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1660
1983,MARI1983 C. Marius (15) C. f. C. n.,Marius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3948
1985,MAGI1985 -. Magius (cf. 8) Minat. f. Cor.,Magius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4439
1986,PERP1986 M. Perperna (6) Veiento,Perperna,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1826
1988,POMP1988 M. Pomponius (25),Pomponius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4561
1991,DOMI1991 Cn. Domitius (22) Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1763
1992,VALE1992 L. Valerius (179) L. f. C.? n. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1802
1992,VALE1992 L. Valerius (179) L. f. C.? n. Flaccus,Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4085
1993,AEMI1993 M. Aemilius (72) Q. f. M. n. Pal. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4706
1996,FLAV1996 -. Flavius (86) Fimbria,Flavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1743
1998,SERG1998 L. Sergius (23) Tro. Catilina,Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3939
1998,SERG1998 L. Sergius (23) Tro. Catilina,Sergius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4784
1999,"SERV1999 M. Servilius (4, 19) (C. f.)",Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2973
1999,"SERV1999 M. Servilius (4, 19) (C. f.)",Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4054
2001,TERE2001 A. Terentius (82) A. f. Varro,Terentius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4915
2010,NONI2010 Sex. Nonius (53) Ani. Suffenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4279
2010,NONI2010 Sex. Nonius (53) Ani. Suffenas,Nonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4280
2011,PAPI2011 C. Papirius (34) (Cn. f.) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1689
2011,PAPI2011 C. Papirius (34) (Cn. f.) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1696
2012,CORN2012 P. Cornelius (240) P. f. P. n. Lentulus Sura,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1883
2014,MANL2014 A. Manlius (13) A. f.,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3476
2018,"LIVI2018 L. Livius (31, Iulius 453) Salinator",Livius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3366
2020,"MEMM2020 C. Memmius (6, 7) L. f. Gal.",Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1714
2023,IUNI2023 D. Iunius (46) D. f. M. n. Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1565
2023,IUNI2023 D. Iunius (46) D. f. M. n. Brutus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3996
2026,AURE2026 M. Aurelius (107) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3990
2026,AURE2026 M. Aurelius (107) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3991
2027,VISE2027 C. Visellius (3) C. f. Qui. Varro,Visellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4036
2027,VISE2027 C. Visellius (3) C. f. Qui. Varro,Visellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4047
2031,OCTA2031 Cn. Octavius (22) M. f. Cn. n.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3018
2032,AUFI2032 Cn. Aufidius (32) Cn. f. Orestes,Aufidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1749
2032,AUFI2032 Cn. Aufidius (32) Cn. f. Orestes,Aufidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4711
2036,OCTA2036 L. Octavius (26) Cn. f. Cn. n.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1873
2038,AEMI2038 M'. Aemilius (62) M'. f. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4713
2040,CAEC2040 Q. Caecilius (86) Q. f. Q. or L.? n. Metellus Celer,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1787
2042,PEDU2042 Sex. Peducaeus (5),Peducaeus,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1704
2044,IULI2044 L. Iulius (143) L. f. L. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1825
2044,IULI2044 L. Iulius (143) L. f. L. n. Caesar,Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3993
2050,CASS2050 C. Cassius (58) L. f. Longinus,Cassius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1715
2056,LAEL2056 D. Laelius (5),Laelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4920
2062,CLAU2062 C. Claudius (303) Ap. f. Ap. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1807
2062,CLAU2062 C. Claudius (303) Ap. f. Ap. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4052
2064,CORN2064 Cn. Cornelius (216) Cn. f. Cn. n. Lentulus Clodianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1792
2071,CORN2071 P. Cornelius (231) Lentulus Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3780
2071,CORN2071 P. Cornelius (231) Lentulus Marcellinus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4759
2072,TULL2072 M. Tullius (29) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4078
2072,TULL2072 M. Tullius (29) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4093
2074,AFRA2074 L. Afranius (6) A. f. Vel.,Afranius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4715
2075,POMP2075 Q. Pompeius (25) A. f. Bithynicus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1781
2077,ANTO2077 M. Antonius (29) M. f. Creticus,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1705
2078,CAEC2078 Q. Caecilius (87) C. f. Q. n. Metellus Creticus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1701
2082,"CORN2082 Cn. Cornelius (228, 24) P. f. Lentulus Marcellinus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3780
2082,"CORN2082 Cn. Cornelius (228, 24) P. f. Lentulus Marcellinus",Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4759
2085,LICI2085 L. Licinius (123) L. f. L. n. Mae. Murena,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1930
2088,SULP2088 Ser. Sulpicius (95) Q. f. Lem. Rufus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4514
2100,COSS2100 L. Cossinius (2) Lem.,Cossinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4407
2104,OCTA2104 C. Octavius (15) Sca.,Octavius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4299
2107,VALE2107 M. Valerius (266) M. f. M'. n. Messalla Niger 'Menogenes',Valerius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4908
2110,ANCH2110 Q. Ancharius (3) Q. f.,Ancharius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1928
2119,ACIL2119 M'. Acilius (38) M'. f. M'. n. Glabrio,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1650
2119,ACIL2119 M'. Acilius (38) M'. f. M'. n. Glabrio,Acilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4032
2120,IUNI2120 D. Iunius (163) M. f. Silanus,Iunius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,885
2140,CLAU2140 Ap. Claudius (297) Ap. f. Ap. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1807
2140,CLAU2140 Ap. Claudius (297) Ap. f. Ap. n. Pulcher,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4052
2150,CAEC2150 L. Caecilius (74) C. f. Q. n. Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1701
2151,MARC2151 Q. Marcius (92) Q. f. Q. n. Rex,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1655
2152,"CURT2152 Q. Curtius (12, cf. 25) (Postumus)",Curtius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3654
2157,TREM2157 Cn. Tremellius (5) L. or Cn. f. L. n. Scrofa,Tremellius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3372
2163,AURE2163 L. Aurelius (102) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3990
2163,AURE2163 L. Aurelius (102) M. f. Cotta,Aurelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3991
2168,CALP2168 L. Calpurnius (90) L. f. L. n. Men. Piso Caesoninus,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1795
2168,CALP2168 L. Calpurnius (90) L. f. L. n. Men. Piso Caesoninus,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3967
2169,PLAE2169 M. Plaetorius (16) M. f. Cestianus,Plaetorius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3234
2170,SICI2170 C. Sicinius (7),Sicinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4035
2170,SICI2170 C. Sicinius (7),Sicinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4922
2175,CAEC2175 M. Caecilius (78) Metellus,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1701
2176,CORN2176 P. Cornelius (140) Dolabella,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1792
2182,SULP2182 P. Sulpicius (15) Q. f. Rufus,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4514
2191,MUCI2191 P. Mucius (18) Q. f. P. n. Scaevola Cordus,Mucius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1692
2198,MANL2198 L. Manlius (80) L. f. L. n. Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2205
2205,MANL2205 L. Manlius (79) L. f. Torquatus,Manlius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1833
2216,TULL2216 Q. Tullius (31) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4078
2216,TULL2216 Q. Tullius (31) M. f. M. n. Cor. Cicero,Tullius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4093
2219,CLOD2219 P. Clodius (48) Ap. f. Pal. Pulcher,Clodius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1807
2219,CLOD2219 P. Clodius (48) Ap. f. Pal. Pulcher,Clodius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4052
2226,MARC2226 C. Marcius (63) C. f. C. n. Figulus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4895
2234,GABI2234 A. Gabinius (11) A. f. - n.,Gabinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1790
2235,PAPI2235 C. Papirius (35) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1835
2235,PAPI2235 C. Papirius (35) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2011
2235,PAPI2235 C. Papirius (35) Carbo,Papirius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4059
2241,PORC2241 M. Porcius (16) M. f. M. n. Pap. Cato (Uticensis),Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1806
2241,PORC2241 M. Porcius (16) M. f. M. n. Pap. Cato (Uticensis),Porcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3949
2247,CAEC2247 Q. Caecilius (96) Q. f. Q. n. Metellus Nepos 'Pamphilus',Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1787
2253,POMP2253 Cn. Pompeius (32) Cn. f. Cn. n. Magnus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1976
2253,POMP2253 Cn. Pompeius (32) Cn. f. Cn. n. Magnus,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3908
2254,POMP2254 Sex. Pompeius (33) Cn. f. Cn. n. Magnus Pius,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1976
2254,POMP2254 Sex. Pompeius (33) Cn. f. Cn. n. Magnus Pius,Pompeius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3908
2261,MEMM2261 C. Memmius (8),Memmius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1898
2262,AEMI2262 M. Aemilius (141) M. f. M. n. Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1645
2262,AEMI2262 M. Aemilius (141) M. f. M. n. Scaurus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3929
2264,DOMI2264 L. Domitius (27) Cn. f. Cn. n. Fab. Ahenobarbus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1763
2276,PLAU2276 A. Plautius (Plotius) (8) Ani.,Plautius (Plotius),http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1885
2284,LOLL2284 M. Lollius (9),Lollius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4158
2290,CORN2290 P. Cornelius (238) P. f. L. n. Lentulus Spinther,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4768
2291,AMPI2291 T. Ampius (1) T. f. Hor. Balbus,Ampius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4064
2293,SERV2293 P. Servilius (80) M. f. Rullus,Servilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3645
2294,ATIL2294 Sex. Atilius (70) Serranus Gavianus,Atilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4717
2296,SEST2296 P. Sestius (6) L. f. Col.,Sestius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1854
2300,CORN2300 Faustus Cornelius (377) L. f. L. n. Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1746
2300,CORN2300 Faustus Cornelius (377) L. f. L. n. Sulla,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3929
2301,LICI2301 C. Licinius (119) L. f. L. n. Murena,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1930
2303,MARC2303 L. Marcius (76) L. f. Q. n. Philippus,Marcius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1764
2308,IUVE2308 M. Iuventius (16) (M. f.) Pap. Laterensis,Iuventius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3587
2308,IUVE2308 M. Iuventius (16) (M. f.) Pap. Laterensis,Iuventius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3744
2308,IUVE2308 M. Iuventius (16) (M. f.) Pap. Laterensis,Iuventius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4119
2308,IUVE2308 M. Iuventius (16) (M. f.) Pap. Laterensis,Iuventius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4351
2312,PLAN2312 Cn. Plancius (4) Ter.,Plancius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4116
2313,DOMI2313 Cn. Domitius (43) M. f. M. n. Men. Calvinus,Domitius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2022
2316,SULP2316 Ser. Sulpicius (61) Ser. n. Galba,Sulpicius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1718
2321,FUFI2321 Q. Fufius (10) Q. f. C. n. Pob. Calenus,Fufius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4112
2328,LICI2328 M. Licinius (56) M. f. P. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1981
2328,LICI2328 M. Licinius (56) M. f. P. n. Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4267
2329,ATIU2329 M. Atius (Attius 11) Hor. Balbus,Atius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4303
2331,LICI2331 P. Licinius (71) Crassus Dives,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4141
2333,HERE2333 C. Herennius (8),Herennius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3972
2336,TREB2336 C. Trebonius (6) C. f.,Trebonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4114
2338,CORN2338 Cn. Cornelius (217) Lentulus Clodianus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2064
2340,FANN2340 C. Fannius (9) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1523
2340,FANN2340 C. Fannius (9) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3190
2340,FANN2340 C. Fannius (9) C. f.,Fannius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3915
2341,AEMI2341 M. Aemilius (73) M. f. Q. n. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1993
2341,AEMI2341 M. Aemilius (73) M. f. Q. n. Lepidus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4242
2347,CAEC2347 Q. Caecilius (99) Q. f. Q. n. Fab. Metellus Pius Scipio = P. Cornelius (352) Scipio Nasica,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1836
2347,CAEC2347 Q. Caecilius (99) Q. f. Q. n. Fab. Metellus Pius Scipio = P. Cornelius (352) Scipio Nasica,Caecilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4030
2348,COSC2348 C. Cosconius (5) C. f.,Cosconius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1919
2350,AEMI2350 L. Aemilius (81) M. f. Q. n. (Lepidus) Paullus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1993
2350,AEMI2350 L. Aemilius (81) M. f. Q. n. (Lepidus) Paullus,Aemilius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4242
2356,CORN2356 L. Cornelius (218) P. f. L. n. Pal. Lentulus Crus,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4768
2358,VILL2358 L. Villius (7) Pom. Annalis,Villius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4929
2366,CALP2366 C. Calpurnius (93) L. f. Piso Frugi,Calpurnius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1896
2370,PEDI2370 Q. Pedius (1) M. f.,Pedius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3885
2370,PEDI2370 Q. Pedius (1) M. f.,Pedius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3886
2372,LICI2372 P. Licinius (63) M. f. (P.? n.) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1981
2372,LICI2372 P. Licinius (63) M. f. (P.? n.) Crassus,Licinius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4267
2374,"IULI2374 Sex. Iulius (152, 153) Caesar",Iulius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2044
2375,CALI2375 M. Calidius (4),Calidius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,1812
2379,FABI2379 Q. Fabius (108) Q. f. Q. n. Maximus (Sanga?),Fabius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4142
2381,ANNI2381 T. Annius (67) Mae. Milo = T. Papius Milo,Annius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3926
2381,ANNI2381 T. Annius (67) Mae. Milo = T. Papius Milo,Annius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,4720
2392,ANTO2392 M. Antonius (30) M. f. M. n.,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2077
2392,ANTO2392 M. Antonius (30) M. f. M. n.,Antonius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,3878
2394,CORN2394 P. Cornelius (239) P. f. Lentulus Spinther,Cornelius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2290
2396,CLAU2396 C. Claudius (216) C. f. M. n. Marcellus,Claudius,http://romanrepublic.ac.uk/rdf/entity/Sex/Male,2021
