
id,name,nomen,sex,parent
4306,LOLL4306  Lollia (29),Lollia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2177
4307,MARC4307  Marcia (113),Marcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1550
4309,AUFI4309  Aufidia (A),Aufidia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4310
4312,ALFI4312  Alfidia (3),Alfidia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4744
4313,VALE4313  Valeria (402) Messallina,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2758
4313,VALE4313  Valeria (402) Messallina,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4248
4316,LIVI4316  Livia (41) Ocellina,Livia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3050
4318,MUMM4318  Mummia (26) Achaica,Mummia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2142
4318,MUMM4318  Mummia (26) Achaica,Mummia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3961
4320,AELI4320  Aelia (B),Aelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4530
4323,AEMI4323  Aemilia (170) Lepida,Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2931
4323,AEMI4323  Aemilia (170) Lepida,Aemilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4735
4327,MARC4327  Marcia (120),Marcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2534
4327,MARC4327  Marcia (120),Marcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4830
4334,QUIN4334  Quinctilia (30),Quinctilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2542
4340,FABI4340  Fabia (171),Fabia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,498
4341,ANTO4341  Antonia (108),Antonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1969
4343,PORC4343  Porcia (30),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2241
4343,PORC4343  Porcia (30),Porcia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3883
4353,FUND4353  Fundania (8),Fundania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1789
4354,COSS4354  Cossinia (A),Cossinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4019
4357,QUIN4357  Quinctilia (29),Quinctilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2542
4359,ANNI4359  Annia (101),Annia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1616
4364,MUNA4364  Munatia (41),Munatia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4016
4683,CAUD4683  Caudina (not in RE) C. f.,Caudina,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3163
4693,DOMI4693  Domitia (102) Lepida,Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4175
4693,DOMI4693  Domitia (102) Lepida,Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4195
4710,AURE4710  Aurelia (A) Orestilla,Aurelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1627
4719,MINU4719  Minucia (71),Minucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2131
4729,CORN4729  Cornelia (419),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3906
4729,CORN4729  Cornelia (419),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4863
4730,SEMP4730  Sempronia (A) Atratina,Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2823
4731,APPU4731  Appuleia (33) Varilla,Appuleia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2927
4731,APPU4731  Appuleia (33) Varilla,Appuleia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4733
4733,QUIN4733  Quinctilia (30a),Quinctilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2542
4740,DOMI4740  Domitia (91),Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4175
4740,DOMI4740  Domitia (91),Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4195
4742,QUIN4742  Quinctia (60),Quinctia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3242
4747,NONI4747  Nonia (C),Nonia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2010
4759,CORN4759  Cornelia (411),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1695
4759,CORN4759  Cornelia (411),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4029
4762,CAEC4762  Caecilia (136) Metella,Caecilia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2078
4765,OCTA4765  Octavia (94),Octavia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2467
4766,CALP4766  Calpurnia (A),Calpurnia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2272
4767,PAUL4767  Popillia (33) = Paulla Popillia,Popillia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3790
4775,DOMI4775  Domitia (94) Calvina,Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2739
4775,DOMI4775  Domitia (94) Calvina,Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4776
4776,DOMI4776  Domitia (93) Calvina,Domitia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2313
4783,CORN4783  Cornelia (415),Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3869
4790,PAUL4790  Cassia (B) = Paulla Cassia,Cassia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4256
4790,PAUL4790  Cassia (B) = Paulla Cassia,Cassia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4791
4791,SULP4791  Sulpicia (B),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2088
4791,SULP4791  Sulpicia (B),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3984
4792,CALP4792  Calpurnia (127),Calpurnia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4336
4806,CORN4806  Cornelia (445) = Paulla Cornelia,Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,980
4806,CORN4806  Cornelia (445) = Paulla Cornelia,Cornelia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4859
4814,FABI4814  Fabia (168),Fabia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,444
4815,FABI4815  Fabia (169),Fabia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,444
4820,MARI4820  Maria (73),Maria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4271
4820,MARI4820  Maria (73),Maria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4275
4825,SEMP4825  Sempronia (108) Atratina,Sempronia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2823
4830,ATIA4830  Atia (35) minor,Atia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2329
4830,ATIA4830  Atia (35) minor,Atia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4184
4911,MINU4911  Minucia (69),Minucia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2466
4913,VALE4913  Valeria (395) Polla,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1992
4913,VALE4913  Valeria (395) Polla,Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4914
4923,MANL4923  Manlia (107),Manlia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3217
4940,TERE4940  Terentia (98),Terentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2581
4946,SALV4946  Salvidiena (5),Salvidiena,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2788
4947,VIPS4947  Vipsania (Agrippina 2) Agrippina,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2808
4947,VIPS4947  Vipsania (Agrippina 2) Agrippina,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4174
4948,VIPS4948  Vipsania (Iulia 551) Iulia,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,2808
4948,VIPS4948  Vipsania (Iulia 551) Iulia,Vipsania,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4174
4981,SULP4981  Sulpicia (114),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4292
4981,SULP4981  Sulpicia (114),Sulpicia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4461
4982,TERE4982  Terentia (102a) Hispulla,Terentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4462
4982,TERE4982  Terentia (102a) Hispulla,Terentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4983
5012,LICI5012  Licinia (186),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,1903
5012,LICI5012  Licinia (186),Licinia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3958
5020,VALE5020  Valeria (386),Valeria,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,3
5021,VERG5021  Verginia (24),Verginia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,188
5022,VERG5022  Verginia (25),Verginia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,5024
5223,CLUE5223  Cluentia (6),Cluentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4548
5223,CLUE5223  Cluentia (6),Cluentia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,4752
5465,GELL5465  Gellia (cf. 15) Cana,Gellia,http://romanrepublic.ac.uk/rdf/entity/Sex/Female,5681
